date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:20	23487/23487	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:02%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:21	23500/23500	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:03%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:21	26776/26776	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:10%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:21	21808/21808	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:10%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:22	23299/23299	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:11%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-child.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:22	23130/23130	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:23%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/first-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:22	23091/23091	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:32%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/last-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:22	24539/24539	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:38%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:23	23555/23555	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:39%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/nth-last-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:23	23642/23642	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:44%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-of-type	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/strukturelle_Pseudoklasse/only-of-type.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:23	22373/22373	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:44%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/dynamische_Pseudoklasse	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/dynamische_Pseudoklasse.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:24	25830/25830	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:46%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/link,_visited	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/link,_visited.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:24	23466/23466	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:54%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/hover,_active,_focus	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/hover,_active,_focus.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:24	24045/24045	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:32:56%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/target	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/target.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:24	23687/23687	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:33:01%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/disabled,_enabled,_checked	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/disabled,_enabled,_checked.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:25	23738/23738	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:40:05%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/valid,_invalid	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/valid,_invalid.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:25	23113/23113	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:33:07%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/lang	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/lang.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:25	22396/22396	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:33:09%20GMT	http://wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/not	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Selektoren/Pseudoklasse/not.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:26	25648/25648	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202015%2022:14:55%20GMT	http://wiki.selfhtml.org/wiki/Kategorie:Selektor_(CSS)	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Kategorie_Selektor_(CSS).html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:26	30501/30501	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/Diskussion:CSS/Selektoren	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Diskussion_CSS/Selektoren.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:26	21992/21992	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:15:27%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Selektoren	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Selektoren.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:27	24546/24546	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Selektoren.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:27	17663/17663	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:15:28%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FSelektoren	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FSelektoren.html	(from http://wiki.selfhtml.org/wiki/CSS/Selektoren)
23:10:27	28657/28657	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Layouts	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Layouts.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:28	39747/39747	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:46:27%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Guter_CSS-Stil	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Guter_CSS-Stil.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:28	21917/21917	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Browser-Hacks	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Browser-Hacks.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:28	21759/21759	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Gestaltungstipps	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Gestaltungstipps.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:29	45024/45024	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:53:02%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/mehrspaltige_Layouts	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/mehrspaltige_Layouts.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:29	36978/36978	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:53:00%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/feststehender_footer	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/feststehender_footer.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:29	51747/51747	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:58:15%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/flexibles_Layout	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/flexibles_Layout.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:30	48524/48524	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:58:08%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Bilder_pr%c3%a4sentieren	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Bilder_pr%c3%a4sentieren.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:32	22676/22676	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Sprites	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Sprites.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:32	29868/29868	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:58:15%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Icon-Fonts	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Icon-Fonts.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:33	35831/35831	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:49:05%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Listen	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Listen.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:34	92495/92495	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:53:05%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Men%c3%bcs	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Men%c3%bcs.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:34	60228/60228	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:39:04%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Tabellen_responsiv_gestalten	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Tabellen_responsiv_gestalten.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:35	34824/34824	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:57:56%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Elemente_tabellarisch_ausrichten	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Elemente_tabellarisch_ausrichten.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:35	49244/49244	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:26:56%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textformatierung/text-shadow	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textformatierung/text-shadow.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:35	10295/10295	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Feb%202015%2019:40:24%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Transformationen/rotate	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Transformationen/rotate.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:36	27498/27498	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:41:55%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textformatierung/text-fill-color	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textformatierung/text-fill-color.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:36	32020/32020	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:58:21%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/%c3%9cberschrift_mit_Linie_links_und_rechts	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/%c3%9cberschrift_mit_Linie_links_und_rechts.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:36	19690/19690	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Textformatierung	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Textformatierung.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:37	31822/31822	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:27:36%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textausrichtung/vertical-align	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Textausrichtung/vertical-align.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:37	21163/21163	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202015%2019:57:40%20GMT	http://wiki.selfhtml.org/wiki/Typographie/Tutorials/vertikaler_Rhythmus	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Typographie/Tutorials/vertikaler_Rhythmus.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:37	44121/44121	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2013:53:04%20GMT	http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Print-CSS	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis/Print-CSS.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:38	23093/23093	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:15:39%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Linkliste/CSS/Anwendung_und_Praxis	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Linkliste/CSS/Anwendung_und_Praxis.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:38	23858/23858	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2021:58:15%20GMT	http://wiki.selfhtml.org/wiki/Spezial:%c3%84nderungen_an_verlinkten_Seiten/CSS/Anwendung_und_Praxis	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_%c3%84nderungen_an_verlinkten_Seiten/CSS/Anwendung_und_Praxis.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:39	17241/17241	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202015%2022:15:40%20GMT	http://wiki.selfhtml.org/wiki/Spezial:Durchsuchen/CSS-2FAnwendung_und_Praxis	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/Spezial_Durchsuchen/CSS-2FAnwendung_und_Praxis.html	(from http://wiki.selfhtml.org/wiki/CSS/Anwendung_und_Praxis)
23:10:39	9522/9522	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2022%20Feb%202015%2013:39:32%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Gr%c3%b6%c3%9fenangaben/Flexbox/Achsen	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Gr%c3%b6%c3%9fenangaben/Flexbox/Achsen.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:39	22985/22985	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:03%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:40	30636/30636	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:48%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-attachment	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-attachment.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:40	27672/27672	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:36%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-clip	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-clip.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:40	30121/30121	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:32%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-color	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-color.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:41	27676/27676	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:41%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-image	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-image.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:41	23118/23118	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:01%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-origin	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-origin.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:41	35757/35757	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:57%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-position	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-position.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:42	29971/29971	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:28:46%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-repeat	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-repeat.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:42	32098/32098	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:03%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-size	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/Hintergrundfarben_und_-bilder/background-size.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:42	8380/8380	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2027%20Feb%202015%2019:29:19%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:43	29206/29206	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:22%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-color	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-color.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:43	34922/34922	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:27%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-radius	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-radius.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:43	30362/30362	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:21%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-style	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-style.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
23:10:44	29329/29329	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Feb%202015%2019:29:20%20GMT	http://wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-width	C:/Users/joe_000/Desktop/SelFHTML/wiki.selfhtml.org/wiki/CSS/Eigenschaften/%c3%a4u%c3%9fere_Gestaltung/Rahmen/border-width.html	(from http://wiki.selfhtml.org/wiki/Schnell-Index/CSS)
